604756,0.4197998,-0.59606934,0.6843872,-0.0016479492,-14,106,-12,14,-15,31
612744,0.42016602,-0.5958252,0.6843872,-0.0020141602,-15,56,-14,-20,-17,-2
620760,0.4206543,-0.59558105,0.6843262,-0.0025634766,-16,96,-14,23,-17,26
628780,0.42108154,-0.5952759,0.6843262,-0.003112793,-17,-54,-15,116,-18,105
636796,0.4215088,-0.5950928,0.6842041,-0.0036010742,-17,108,-16,-20,-19,-44
644804,0.42199707,-0.59490967,0.68408203,-0.0040893555,-17,39,-16,-112,-19,79
652820,0.42230225,-0.5949707,0.6838379,-0.0045166016,-18,-17,-16,74,-20,-39
660832,0.4225464,-0.5950928,0.6835327,-0.005004883,-18,-54,-16,26,-20,127
668860,0.42266846,-0.59539795,0.68322754,-0.005493164,-18,-84,-17,-15,-20,60
676856,0.42266846,-0.59588623,0.6828003,-0.0059814453,-18,-115,-17,-60,-20,26
684880,0.42260742,-0.59643555,0.682312,-0.006591797,-18,99,-17,-105,-20,5
692888,0.42248535,-0.5970459,0.68188477,-0.007385254,-18,48,-17,120,-21,-10
700904,0.4222412,-0.59765625,0.68151855,-0.008361816,-19,-14,-17,93,-21,-32
708924,0.4220581,-0.59820557,0.6810913,-0.009460449,-19,-67,-17,64,-21,-53
724960,0.4220581,-0.598938,0.6804199,-0.011474609,-19,104,-17,19,-21,-104
732972,0.42230225,-0.5991821,0.6800537,-0.012084961,-19,71,-17,8,-21,117
740992,0.4227295,-0.59936523,0.67962646,-0.012451172,-19,51,-17,3,-21,80
749004,0.4232788,-0.59954834,0.6791382,-0.012512207,-19,38,-18,-20,-21,38
757008,0.42382812,-0.59973145,0.67858887,-0.012573242,-19,22,-18,-26,-21,23
765028,0.42437744,-0.60009766,0.6779175,-0.012512207,-19,17,-18,-27,-21,16
773564,0.4248047,-0.60058594,0.67718506,-0.012451172,-19,18,-18,-38,-21,27
781060,0.42523193,-0.6011963,0.67645264,-0.012329102,-19,12,-18,-55,-21,38
789072,0.4255371,-0.60180664,0.6757202,-0.012145996,-20,-28,-18,-63,-21,60
797076,0.42578125,-0.602478,0.6749878,-0.011962891,-20,-88,-18,-70,-21,94
805092,0.4260254,-0.60302734,0.6743164,-0.01184082,-20,112,-18,-89,-21,-122
813116,0.42633057,-0.6034546,0.67370605,-0.01184082,-20,60,-18,-88,-21,-74
821144,0.4267578,-0.60375977,0.67315674,-0.01184082,-20,22,-18,-68,-21,-36
829168,0.4272461,-0.6039429,0.6727295,-0.01171875,-20,7,-18,-53,-20,7
837692,0.42791748,-0.6040039,0.67230225,-0.011413574,-20,7,-18,-39,-20,43
845176,0.4286499,-0.60388184,0.671875,-0.010864258,-20,16,-18,-20,-20,56
853200,0.42944336,-0.60369873,0.6715698,-0.010192871,-20,37,-18,-12,-20,68
869240,0.43133545,-0.6033325,0.67071533,-0.008544922,-20,71,-18,-24,-20,73
877248,0.43243408,-0.60321045,0.670166,-0.0076904297,-20,80,-18,-34,-20,80
885264,0.43347168,-0.6031494,0.6694946,-0.0068969727,-20,84,-18,-46,-20,71
893264,0.43450928,-0.60321045,0.66882324,-0.0061035156,-20,87,-18,-61,-20,60
901280,0.43554688,-0.6032715,0.6680908,-0.0053710938,-20,87,-18,-83,-20,52
909296,0.43658447,-0.6033325,0.6673584,-0.0045776367,-20,77,-18,-107,-20,48
917320,0.43756104,-0.60339355,0.666626,-0.0038452148,-20,56,-18,125,-20,47
925328,0.43841553,-0.6035156,0.6659546,-0.0031738281,-20,30,-18,102,-20,57
933864,0.43920898,-0.60357666,0.6654053,-0.002746582,-20,18,-18,82,-20,71
941372,0.43981934,-0.60369873,0.66485596,-0.0025634766,-20,12,-18,67,-20,76
949900,0.44036865,-0.6038208,0.6644287,-0.0024414062,-20,15,-18,65,-20,95
957408,0.4407959,-0.6039429,0.66400146,-0.002319336,-20,26,-18,72,-20,-123
965432,0.4411621,-0.60406494,0.6636963,-0.0021972656,-20,50,-18,75,-20,-93
973432,0.4414673,-0.604187,0.6633301,-0.0018920898,-20,75,-18,93,-20,-75
981448,0.4418335,-0.60424805,0.6630249,-0.0013427734,-20,101,-18,120,-20,-52
989456,0.44213867,-0.6043091,0.66278076,-6.713867E-4,-20,110,-18,-113,-20,-40
997480,0.44262695,-0.60443115,0.6623535,-4.8828125E-4,-20,-115,-18,-97,-20,-2
1005492,0.4430542,-0.6046753,0.66186523,-6.1035156E-4,-20,-4,-18,-101,-19,51
1014028,0.44348145,-0.60479736,0.661438,-4.8828125E-4,-20,-29,-18,-106,-19,58
1021512,0.44396973,-0.6048584,0.6610718,6.1035156E-5,-20,-22,-18,-88,-19,62
1029552,0.44433594,-0.6048584,0.66082764,6.1035156E-4,-20,-31,-18,-91,-19,63
1037544,0.44470215,-0.60479736,0.66064453,0.0012207031,-20,-60,-18,-111,-19,57
1045568,0.44500732,-0.6046753,0.66052246,0.001953125,-20,-90,-18,126,-19,48
1053576,0.44525146,-0.60443115,0.6605835,0.0026855469,-20,-111,-18,102,-19,33
1061612,0.44555664,-0.604187,0.66064453,0.0031738281,-20,126,-18,79,-19,22
1069632,0.44580078,-0.6038208,0.6607666,0.0034179688,-20,-127,-18,68,-19,18
1077636,0.44610596,-0.6034546,0.6608887,0.0034179688,-20,-109,-18,70,-19,20
1086180,0.44647217,-0.60302734,0.66101074,0.003479004,-20,-82,-18,71,-19,15
1093664,0.44683838,-0.6026001,0.66119385,0.0036010742,-20,-62,-18,75,-19,6
1101688,0.44714355,-0.6022339,0.6613159,0.00390625,-20,-60,-18,73,-20,-19
1109700,0.44750977,-0.60180664,0.661438,0.004211426,-20,-64,-18,58,-20,-38
1117712,0.44781494,-0.60150146,0.66156006,0.0043945312,-20,-85,-18,46,-20,-53
1125724,0.44805908,-0.60113525,0.6616821,0.0045776367,-20,-108,-18,39,-20,-65
1133740,0.44830322,-0.6008301,0.66186523,0.004699707,-20,125,-18,21,-20,-68
1141768,0.44848633,-0.60040283,0.66204834,0.0048828125,-20,96,-19,-3,-20,-63
1149780,0.44866943,-0.5999756,0.6623535,0.005065918,-20,53,-19,-23,-20,-57
1157776,0.4487915,-0.5994873,0.6627197,0.005432129,-20,11,-19,-33,-20,-45
1165792,0.44891357,-0.59887695,0.663147,0.00579834,-21,-14,-19,-42,-20,-31
1173840,0.44903564,-0.5982666,0.66363525,0.006164551,-21,-25,-19,-44,-20,-1
1181840,0.44909668,-0.5975342,0.6641846,0.0064086914,-21,-36,-19,-34,-19,42
1189856,0.4491577,-0.59680176,0.66485596,0.006652832,-21,-34,-19,-18,-19,78
1197868,0.44909668,-0.59594727,0.6656494,0.0067749023,-21,-21,-18,11,-19,123
1205888,0.4489746,-0.5950928,0.6664429,0.0068359375,-20,1,-18,48,-19,-92
1213900,0.44885254,-0.5942383,0.6673584,0.0068969727,-20,33,-18,89,-19,-52
1221908,0.44866943,-0.59332275,0.6682739,0.007019043,-20,73,-18,-111,-19,-19
1229924,0.44848633,-0.5924072,0.66918945,0.007080078,-20,114,-18,-55,-18,13
1237940,0.44836426,-0.59143066,0.670166,0.007080078,-20,-107,-18,-16,-18,45
1246468,0.44818115,-0.5904541,0.6711426,0.0068969727,-20,-76,-17,18,-18,73
1253972,0.44799805,-0.58947754,0.67211914,0.0064697266,-20,-65,-17,34,-18,79
1261988,0.44787598,-0.58843994,0.6730957,0.00579834,-20,-57,-17,46,-18,57
1269996,0.44763184,-0.58740234,0.6741333,0.0048828125,-20,-56,-17,57,-18,11
1278016,0.44744873,-0.5863037,0.67529297,0.00390625,-20,-69,-17,63,-19,-44
1286032,0.4472046,-0.585083,0.67645264,0.0028076172,-20,-83,-17,71,-19,-107
1294056,0.44696045,-0.5838623,0.6777344,0.0017700195,-20,-95,-17,79,-19,82
1302056,0.44659424,-0.5826416,0.6790161,8.544922E-4,-20,-102,-17,78,-19,15
1310076,0.44622803,-0.5814209,0.68029785,6.1035156E-5,-20,-101,-17,68,-20,-35
1318088,0.44580078,-0.58026123,0.6815796,-6.713867E-4,-20,-99,-17,56,-20,-66
1326112,0.44543457,-0.57910156,0.68273926,-0.0014038086,-20,-98,-17,45,-20,-76
1334136,0.44506836,-0.57806396,0.6838989,-0.0021362305,-20,-104,-17,44,-20,-62
1342140,0.4446411,-0.5770874,0.68499756,-0.0029296875,-20,-115,-17,51,-20,-53
1350164,0.4442749,-0.5760498,0.6860962,-0.0037231445,-20,126,-17,67,-20,-36
1358168,0.44403076,-0.5750122,0.6871338,-0.0044555664,-20,111,-17,95,-19,0
